Sl_No,Restaurant Name,Swiggy RID,Credit Limit,Number of Outlets in City,Detected_Cuisines,Imported Avocado,Blueberry,Cherry Tomato,Parsley,Thai Asparagus,Indian Asparagus,Lemon Grass,Thai Basil,Italian Lemon,Thai Bird Chilli,Shiso Leaves,Rosemary,Total_SKU_Score
2759,Davanagere Benne Dose Hotel,247812,25000,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2951,New Udupi Grand,614590,23328,5,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2741,Bengali Food Hotel,243233,25000,1,"Hotel_Star, Food_Generic",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2739,HOTEL MANARAMA,402524,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2957,Kabab Palace,111229,23221,2,"North_Indian, Hotel_Star, Arabian",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4625,HOTEL GOWDRU MANE,1105319,12500,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2734,Jai Bhavani Hotel,409057,25000,1,"South_Indian, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4681,Hotel Shree Durgadevi Naati Style,1043074,12500,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2813,Annapurna Grand,525313,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
879,Hotel Annalakshmi,122317,"1,88,378",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4724,Hotel Gowdru Mane,1005250,12125,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3521,Vinu Coorgu Pork Hotel,566986,12910,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3527,Vr Grand Andhra Restaurant,396385,12827,1,"Fine_Dining, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2874,Kuttanadan Kerala Hotel Mess,550221,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2872,SRINIVASA MILITARY HOTEL,1093816,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4755,Reddy Military Hotel,613541,10421,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
642,Taj Hotel,50571,"2,64,786",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
651,Hamza hotel,34269,"2,59,094",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2861,Hello Hotel,853357,25000,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4742,Gama Gama Hotel,380756,11076,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2854,Hotel Mushroom Kalarava,980934,25000,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2849,Rajanna Military Hotel,931098,25000,6,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
701,Sri Vishnu Leela Veg,1016947,"2,30,291",2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
751,Hotel Moon Light,382861,"2,11,422",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4723,Sri Mookambika Karavali Hotel,454923,12140,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
711,Gowdru Hotel,54410,"2,27,100",2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
571,Chichabas Taj,453,"2,96,828",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4789,Hotel SLV Grand,1032974,10000,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
568,Razakhiya hotel,180551,"2,98,596",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2836,RAJANNA HINDU MILITARY HOTEL,1044850,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3547,Namma SLN Hotel,1110975,12552,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
730,ISIRI Hotel,258274,"2,21,884",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4702,The Shiromani Grand,1030363,12500,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
740,Sri Vishnu Leela Veg,567605,"2,18,018",2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
558,Priyadarshini Grand,47385,"22,38,745",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3608,Hotel Akshaya,966065,12500,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2964,New Udupi Grand,434488,23085,5,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3026,Sri Vishnu Grand Veg Restaurant,1097020,21575,1,"Fine_Dining, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
986,Krishna Leela Grand,660595,"1,60,366",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2691,HOTEL GOWDRU MANE,1105319,25000,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3629,Rashi Grand Gardens Family Restaurant,991799,12500,2,"Fine_Dining, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4852,Taj Restaurant,755849,10000,1,"Fine_Dining, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
962,Hotel Chandrika,10844,"1,64,974",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3458,Udupi Grand,56175,13854,4,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3630,Mulbagal Dosa Palace,706859,12500,1,"South_Indian, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
964,Hotel Udupi Ruchi,42739,"1,64,607",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2680,Shivanna Biryani Hotel,937817,25000,1,"North_Indian, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4566,Hotel Akshaya,966065,12500,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
984,Abubakar Siddiq Hotel,345281,"1,61,101",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2670,Sri Annapoornaigrand,990557,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
989,Chandrappa Hotel,629323,"1,59,722",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4584,Aahhaa Appaji Hotel Naati Style,952323,12500,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
991,New Naidu Hotel,330505,"1,59,094",2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2658,Shivanna Military Hotel,546741,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2652,Sri Kottureshwara Davangere Benne Dose Hotel,868007,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3998,Hotel Virat Siri Darshini,446418,7500,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1005,New Taj Darbar,196047,"1,56,513",1,"Fine_Dining, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
423,Vasundhara Palace,987093,"3,42,752",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2650,Grand Shaadi Ki Biryani,983178,25000,1,"North_Indian, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
420,Hotel Annapoorna,423814,"3,46,652",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1443,Sri Manjunatha Grand,884434,86447,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2644,SLV Grand,152472,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1024,Green Onion Chinese-Frazer Town,463070,"1,52,735",1,"Chinese, Health_Organic",0.7,0.6,0.55,0.3,0.25,0.35,0.15,0.0,0.0,0.1,0.0,0.3,3.3
452,South Grand,27999,"3,23,414",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2699,Hotel Gowdru Mane,421977,25000,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
494,BARBEQUE NATION HOSPITALITY PVT LTD SHAN,99437,"3,00,00,000",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2981,RAJANNA MILITARY HOTEL,948169,22644,3,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4615,Shivaji Military Hotel,955240,12500,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2723,Hotel Namaste Bengaluru,817288,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
894,Green Onion Chinese-Residency Road,117871,"1,83,829",1,"Chinese, Health_Organic",0.7,0.6,0.55,0.3,0.25,0.35,0.15,0.0,0.0,0.1,0.0,0.3,3.3
896,Gowdru Hotel,54408,"1,82,948",2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
489,Flavours Inn,6521,"3,03,560",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
486,Hyderabadi Biryani Hotel,123985,"3,04,065",2,"North_Indian, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
901,Sri Bhagya Grand,22246,"1,82,341",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
484,Paratha Plaza,15403,"3,04,831",2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3473,Rajanna military hotel,1046148,13542,3,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3472,Sangam Military Hotel,151381,13558,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2974,Davanagere Benne Dose Hotel,742235,22901,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2715,Vaishali Hotel,746129,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4589,Madappa Hindu Miltry Hotel,174168,12500,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
911,Babai Hotel - Since 1942,1072642,"1,79,982",2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2714,Ganesh Hotel,592242,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2982,Rolls Plaza,95118,22633,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
914,Malabar Hotel,377528,"1,78,961",3,"Fine_Dining, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
915,IMPERIO HOSPITALITY PVT LTD,335196,"1,78,91,469",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2713,Hotel Naveena Mane Beegara Oota,449733,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2710,SRI chowdeshwari Mudde Hotel,107270,25000,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2993,Anbu Military Hotel,1042044,22464,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
460,Sri Sai Palace,108031,"3,19,220",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4592,Hotel Kavin,216941,12500,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2996,New Kabab Plaza,330,22453,1,"North_Indian, Hotel_Star, Arabian",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1441,New Udupi Grand,124549,86826,5,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1303,New Udupi Grand,216017,"1,05,138",5,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3863,Hotel rajanna,827232,10000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1699,Makkah Madina Hotel,447714,49472,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4163,Shreyas Pork & Chicken Hotel,623916,17125,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1914,Hotel Prakruthi,33076,37851,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1686,Rajanna Military Hotel,997253,50683,6,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3876,Hotel N.G.T Non Veg,1071715,10000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2055,Hotel karavali ( Natty style ),111080,32413,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2189,Hotel The Curry Bus,728620,27889,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2278,Andhra Hotel,460339,25000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1919,NEW PRASHANTH HOTEL,713913,37728,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4043,Hotel Navya foods,107436,7500,2,"Hotel_Star, Food_Generic",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
183,Babai Hotel - Since 1942,1038629,"5,40,722",2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4160,Udupi Grand Veg,198562,17201,3,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1697,Savi Sagar Grand,586543,49535,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
5027,Sri Maha Bengali Hotel,490462,10000,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
5074,HASSANAMBHA IYENGAR CAKE PALACE,938023,10000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1556,Donne Biryani Palace,256133,68910,4,"North_Indian, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4052,R S Military Hotel,394861,7500,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
5028,Balaji Gowdru Hotel,940766,10000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1851,Udupi krishna grand,373681,40558,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1708,Hotel Mlv Grand,257500,48924,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2183,Sri Udupi Grand,123961,28153,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4154,Hotel Nattinpuram,533500,17235,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
188,Hotel Aasare Inn,799777,"5,31,696",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
5032,NEW Prashanth Military Hotel,1060029,10000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1552,Sri Mahalasa Grand,650100,69367,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1546,Bidadi Thatte Idli Hotel,1025767,69785,2,"South_Indian, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1937,New Swathi Grand Pure Veg,52929,36997,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1939,Durgashree Samruddhi Grand Veg,361215,36968,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1946,Bismillah hotel,379511,36579,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4190,S G Rao's Military Hotel,445038,16815,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3224,Hotel Karavali,391761,17426,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2058,Appu Donne Biriyani Palace,664341,32355,1,"North_Indian, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2258,Hotel Nalapaka,523416,25749,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
107,Rajathadri Palace,38007,"6,56,917",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2088,Sri Hanuman Palace,269106,31351,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3294,The Vintage Inn,549198,16353,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1655,Rajanna Military Hotel,743393,53647,6,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3894,Samrith Grand,381979,10000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1877,Kalpavriksha Grand,163504,39410,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2228,Hotel Ocea,52336,26946,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3964,Hotel Venkatadri,1036642,7500,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
5022,Sri Ranga Military Hotel,231369,10000,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2216,Gowdru Mudde Hotel,731615,27241,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4196,Kohinoor - St. Marks Hotel,774731,16715,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3965,Grand Desi Paratha,208543,7500,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1874,Hotel Nattinpuram,533500,39523,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
5011,The Grand Pork Hotel,611098,10000,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2234,New Royal Darbar Hotel,134592,26802,1,"Fine_Dining, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4204,Rolls Plaza,95118,16635,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4209,SRI chowdeshwari Mudde Hotel,107270,16584,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3904,KAZAQ HOTEL,1084478,10000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4212,Karavali Grand Chandra Layout,114722,16538,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2214,Sri Maruthi Military Hotel,919456,27276,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2212,Sri Srinivas Pork Hotel,389279,27288,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
5024,Nimma Prashanth Hotel,779151,10000,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3887,Rajanna military hotel,1053025,10000,3,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4219,Hotel Udupi Sagar,233018,16461,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3877,R N Dum Biryani Hotel,919431,10000,2,"North_Indian, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3211,Donne Biryani Palace,865606,17686,4,"North_Indian, Hotel_Star",0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
4175,Rajanna Military Hotel,163586,16989,6,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1868,Rajathagiri Palace,969095,39937,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1591,Chellam Hotel,703183,63456,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1902,I D C Grand,1031407,38263,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2257,Lotus Hotel,391836,25808,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3273,Santhrupthi Hotel,632662,16766,1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
24,Shivaji Military Hotel - Since 1935,943372,"8,81,019",1,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
3897,Sri Vishnu Grand,777207,10000,2,Hotel_Star,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
